"","subject","TotTrialNumber","Reward_Condition","cuechoice"
"1608","5eeb0671d85b5123bafe06b6",183,"Extremely Negative",2
"1609","5eeb0671d85b5123bafe06b6",184,"Extremely Negative",2
"1610","5eeb0671d85b5123bafe06b6",185,"Extremely Negative",2
"1611","5eeb0671d85b5123bafe06b6",186,"Extremely Negative",2
"1612","5eeb0671d85b5123bafe06b6",187,"Extremely Negative",2
"1613","5eeb0671d85b5123bafe06b6",188,"Extremely Negative",2
"1614","5eeb0671d85b5123bafe06b6",189,"Extremely Negative",2
"1615","5eeb0671d85b5123bafe06b6",190,"Extremely Negative",2
"1616","5eeb0671d85b5123bafe06b6",191,"Extremely Negative",2
"1617","5eeb0671d85b5123bafe06b6",192,"Extremely Negative",2
"1618","5eeb0671d85b5123bafe06b6",193,"Extremely Negative",2
"1619","5eeb0671d85b5123bafe06b6",194,"Extremely Negative",2
"1620","5eeb0671d85b5123bafe06b6",195,"Extremely Negative",2
"1621","5eeb0671d85b5123bafe06b6",196,"Neutral",2
"1622","5eeb0671d85b5123bafe06b6",197,"Neutral",2
"1623","5eeb0671d85b5123bafe06b6",198,"Neutral",2
"1624","5eeb0671d85b5123bafe06b6",199,"Neutral",2
"1625","5eeb0671d85b5123bafe06b6",200,"Neutral",2
"1626","5eeb0671d85b5123bafe06b6",201,"Neutral",2
"1627","5eeb0671d85b5123bafe06b6",202,"Neutral",2
"1628","5eeb0671d85b5123bafe06b6",203,"Neutral",2
"1629","5eeb0671d85b5123bafe06b6",204,"Neutral",2
"1630","5eeb0671d85b5123bafe06b6",205,"Neutral",2
"1631","5eeb0671d85b5123bafe06b6",206,"Neutral",2
"1632","5eeb0671d85b5123bafe06b6",207,"Neutral",2
"1633","5eeb0671d85b5123bafe06b6",208,"Neutral",2
"1634","5eeb0671d85b5123bafe06b6",209,"Neutral",2
"1635","5eeb0671d85b5123bafe06b6",210,"Neutral",2
"1636","5eeb0671d85b5123bafe06b6",211,"Moderately Negative",2
"1637","5eeb0671d85b5123bafe06b6",212,"Moderately Negative",2
"1638","5eeb0671d85b5123bafe06b6",213,"Moderately Negative",2
"1639","5eeb0671d85b5123bafe06b6",214,"Moderately Negative",2
"1640","5eeb0671d85b5123bafe06b6",215,"Moderately Negative",2
"1641","5eeb0671d85b5123bafe06b6",216,"Moderately Negative",2
"1642","5eeb0671d85b5123bafe06b6",217,"Moderately Negative",2
"1643","5eeb0671d85b5123bafe06b6",218,"Moderately Negative",2
"1644","5eeb0671d85b5123bafe06b6",219,"Moderately Negative",2
"1645","5eeb0671d85b5123bafe06b6",220,"Moderately Negative",2
"1646","5eeb0671d85b5123bafe06b6",221,"Moderately Negative",2
"1647","5eeb0671d85b5123bafe06b6",222,"Moderately Negative",2
"1648","5eeb0671d85b5123bafe06b6",223,"Moderately Negative",2
"1649","5eeb0671d85b5123bafe06b6",224,"Moderately Negative",2
"1650","5eeb0671d85b5123bafe06b6",225,"Moderately Negative",2
"1651","5eeba847ff0e6210fca2d94a",151,"Moderately Positive",1
"1652","5eeba847ff0e6210fca2d94a",152,"Moderately Positive",1
"1653","5eeba847ff0e6210fca2d94a",153,"Moderately Positive",1
"1654","5eeba847ff0e6210fca2d94a",154,"Moderately Positive",1
"1655","5eeba847ff0e6210fca2d94a",155,"Moderately Positive",1
"1656","5eeba847ff0e6210fca2d94a",156,"Moderately Positive",1
"1657","5eeba847ff0e6210fca2d94a",157,"Moderately Positive",1
"1658","5eeba847ff0e6210fca2d94a",158,"Moderately Positive",1
"1659","5eeba847ff0e6210fca2d94a",159,"Moderately Positive",1
"1660","5eeba847ff0e6210fca2d94a",160,"Moderately Positive",1
"1661","5eeba847ff0e6210fca2d94a",161,"Moderately Positive",1
"1662","5eeba847ff0e6210fca2d94a",162,"Moderately Positive",1
"1663","5eeba847ff0e6210fca2d94a",163,"Moderately Positive",1
"1664","5eeba847ff0e6210fca2d94a",164,"Moderately Positive",1
"1665","5eeba847ff0e6210fca2d94a",165,"Moderately Positive",1
"1666","5eeba847ff0e6210fca2d94a",166,"Moderately Negative",3
"1667","5eeba847ff0e6210fca2d94a",167,"Moderately Negative",3
"1668","5eeba847ff0e6210fca2d94a",168,"Moderately Negative",3
"1669","5eeba847ff0e6210fca2d94a",169,"Moderately Negative",3
"1670","5eeba847ff0e6210fca2d94a",170,"Moderately Negative",3
"1671","5eeba847ff0e6210fca2d94a",171,"Moderately Negative",3
"1672","5eeba847ff0e6210fca2d94a",172,"Moderately Negative",3
"1673","5eeba847ff0e6210fca2d94a",173,"Moderately Negative",3
"1674","5eeba847ff0e6210fca2d94a",174,"Moderately Negative",3
"1675","5eeba847ff0e6210fca2d94a",175,"Moderately Negative",3
"1676","5eeba847ff0e6210fca2d94a",176,"Moderately Negative",3
"1677","5eeba847ff0e6210fca2d94a",177,"Moderately Negative",3
"1678","5eeba847ff0e6210fca2d94a",178,"Moderately Negative",3
"1679","5eeba847ff0e6210fca2d94a",179,"Moderately Negative",3
"1680","5eeba847ff0e6210fca2d94a",180,"Moderately Negative",3
"1681","5eeba847ff0e6210fca2d94a",181,"Extremely Positive",1
"1682","5eeba847ff0e6210fca2d94a",182,"Extremely Positive",1
"1683","5eeba847ff0e6210fca2d94a",183,"Extremely Positive",1
"1684","5eeba847ff0e6210fca2d94a",184,"Extremely Positive",1
"1685","5eeba847ff0e6210fca2d94a",185,"Extremely Positive",1
"1686","5eeba847ff0e6210fca2d94a",186,"Extremely Positive",1
"1687","5eeba847ff0e6210fca2d94a",187,"Extremely Positive",1
"1688","5eeba847ff0e6210fca2d94a",188,"Extremely Positive",1
"1689","5eeba847ff0e6210fca2d94a",189,"Extremely Positive",1
"1690","5eeba847ff0e6210fca2d94a",190,"Extremely Positive",1
"1691","5eeba847ff0e6210fca2d94a",191,"Extremely Positive",1
"1692","5eeba847ff0e6210fca2d94a",192,"Extremely Positive",1
"1693","5eeba847ff0e6210fca2d94a",193,"Extremely Positive",1
"1694","5eeba847ff0e6210fca2d94a",194,"Extremely Positive",1
"1695","5eeba847ff0e6210fca2d94a",195,"Extremely Positive",1
"1696","5eeba847ff0e6210fca2d94a",196,"Extremely Negative",3
"1697","5eeba847ff0e6210fca2d94a",197,"Extremely Negative",3
"1698","5eeba847ff0e6210fca2d94a",198,"Extremely Negative",3
"1699","5eeba847ff0e6210fca2d94a",199,"Extremely Negative",3
"1700","5eeba847ff0e6210fca2d94a",200,"Extremely Negative",3
"1701","5eeba847ff0e6210fca2d94a",201,"Extremely Negative",3
"1702","5eeba847ff0e6210fca2d94a",202,"Extremely Negative",3
"1703","5eeba847ff0e6210fca2d94a",203,"Extremely Negative",3
"1704","5eeba847ff0e6210fca2d94a",204,"Extremely Negative",3
"1705","5eeba847ff0e6210fca2d94a",205,"Extremely Negative",3
"1706","5eeba847ff0e6210fca2d94a",206,"Extremely Negative",3
"1707","5eeba847ff0e6210fca2d94a",207,"Extremely Negative",3
"1708","5eeba847ff0e6210fca2d94a",208,"Extremely Negative",3
"1709","5eeba847ff0e6210fca2d94a",209,"Extremely Negative",3
"1710","5eeba847ff0e6210fca2d94a",210,"Extremely Negative",3
"1711","5eeba847ff0e6210fca2d94a",211,"Neutral",2
"1712","5eeba847ff0e6210fca2d94a",212,"Neutral",2
"1713","5eeba847ff0e6210fca2d94a",213,"Neutral",2
"1714","5eeba847ff0e6210fca2d94a",214,"Neutral",2
"1715","5eeba847ff0e6210fca2d94a",215,"Neutral",2
"1716","5eeba847ff0e6210fca2d94a",216,"Neutral",2
"1717","5eeba847ff0e6210fca2d94a",217,"Neutral",2
"1718","5eeba847ff0e6210fca2d94a",218,"Neutral",2
"1719","5eeba847ff0e6210fca2d94a",219,"Neutral",2
"1720","5eeba847ff0e6210fca2d94a",220,"Neutral",2
"1721","5eeba847ff0e6210fca2d94a",221,"Neutral",2
"1722","5eeba847ff0e6210fca2d94a",222,"Neutral",2
"1723","5eeba847ff0e6210fca2d94a",223,"Neutral",2
"1724","5eeba847ff0e6210fca2d94a",224,"Neutral",2
"1725","5eeba847ff0e6210fca2d94a",225,"Neutral",2
"1726","5ef0c6b4583f1b141f6c99d9",151,"Moderately Negative",2
"1727","5ef0c6b4583f1b141f6c99d9",152,"Moderately Negative",2
"1728","5ef0c6b4583f1b141f6c99d9",153,"Moderately Negative",3
"1729","5ef0c6b4583f1b141f6c99d9",154,"Moderately Negative",3
"1730","5ef0c6b4583f1b141f6c99d9",155,"Moderately Negative",3
"1731","5ef0c6b4583f1b141f6c99d9",156,"Moderately Negative",3
"1732","5ef0c6b4583f1b141f6c99d9",157,"Moderately Negative",3
"1733","5ef0c6b4583f1b141f6c99d9",158,"Moderately Negative",3
"1734","5ef0c6b4583f1b141f6c99d9",159,"Moderately Negative",3
"1735","5ef0c6b4583f1b141f6c99d9",160,"Moderately Negative",3
"1736","5ef0c6b4583f1b141f6c99d9",161,"Moderately Negative",3
"1737","5ef0c6b4583f1b141f6c99d9",162,"Moderately Negative",3
"1738","5ef0c6b4583f1b141f6c99d9",163,"Moderately Negative",3
"1739","5ef0c6b4583f1b141f6c99d9",164,"Moderately Negative",3
"1740","5ef0c6b4583f1b141f6c99d9",165,"Moderately Negative",3
"1741","5ef0c6b4583f1b141f6c99d9",166,"Moderately Positive",2
"1742","5ef0c6b4583f1b141f6c99d9",167,"Moderately Positive",2
"1743","5ef0c6b4583f1b141f6c99d9",168,"Moderately Positive",2
"1744","5ef0c6b4583f1b141f6c99d9",169,"Moderately Positive",2
"1745","5ef0c6b4583f1b141f6c99d9",170,"Moderately Positive",2
"1746","5ef0c6b4583f1b141f6c99d9",171,"Moderately Positive",2
"1747","5ef0c6b4583f1b141f6c99d9",172,"Moderately Positive",2
"1748","5ef0c6b4583f1b141f6c99d9",173,"Moderately Positive",2
"1749","5ef0c6b4583f1b141f6c99d9",174,"Moderately Positive",2
"1750","5ef0c6b4583f1b141f6c99d9",175,"Moderately Positive",2
"1751","5ef0c6b4583f1b141f6c99d9",176,"Moderately Positive",2
"1752","5ef0c6b4583f1b141f6c99d9",177,"Moderately Positive",2
"1753","5ef0c6b4583f1b141f6c99d9",178,"Moderately Positive",2
"1754","5ef0c6b4583f1b141f6c99d9",179,"Moderately Positive",2
"1755","5ef0c6b4583f1b141f6c99d9",180,"Moderately Positive",2
"1756","5ef0c6b4583f1b141f6c99d9",181,"Extremely Negative",2
"1757","5ef0c6b4583f1b141f6c99d9",182,"Extremely Negative",2
"1758","5ef0c6b4583f1b141f6c99d9",183,"Extremely Negative",2
"1759","5ef0c6b4583f1b141f6c99d9",184,"Extremely Negative",2
"1760","5ef0c6b4583f1b141f6c99d9",185,"Extremely Negative",2
"1761","5ef0c6b4583f1b141f6c99d9",186,"Extremely Negative",2
"1762","5ef0c6b4583f1b141f6c99d9",187,"Extremely Negative",2
"1763","5ef0c6b4583f1b141f6c99d9",188,"Extremely Negative",2
"1764","5ef0c6b4583f1b141f6c99d9",189,"Extremely Negative",2
"1765","5ef0c6b4583f1b141f6c99d9",190,"Extremely Negative",2
"1766","5ef0c6b4583f1b141f6c99d9",191,"Extremely Negative",2
"1767","5ef0c6b4583f1b141f6c99d9",192,"Extremely Negative",2
"1768","5ef0c6b4583f1b141f6c99d9",193,"Extremely Negative",2
"1769","5ef0c6b4583f1b141f6c99d9",194,"Extremely Negative",2
"1770","5ef0c6b4583f1b141f6c99d9",195,"Extremely Negative",2
"1771","5ef0c6b4583f1b141f6c99d9",196,"Extremely Positive",2
"1772","5ef0c6b4583f1b141f6c99d9",197,"Extremely Positive",2
"1773","5ef0c6b4583f1b141f6c99d9",198,"Extremely Positive",2
"1774","5ef0c6b4583f1b141f6c99d9",199,"Extremely Positive",2
"1775","5ef0c6b4583f1b141f6c99d9",200,"Extremely Positive",2
"1776","5ef0c6b4583f1b141f6c99d9",201,"Extremely Positive",2
"1777","5ef0c6b4583f1b141f6c99d9",202,"Extremely Positive",2
"1778","5ef0c6b4583f1b141f6c99d9",203,"Extremely Positive",2
"1779","5ef0c6b4583f1b141f6c99d9",204,"Extremely Positive",2
"1780","5ef0c6b4583f1b141f6c99d9",205,"Extremely Positive",2
"1781","5ef0c6b4583f1b141f6c99d9",206,"Extremely Positive",2
"1782","5ef0c6b4583f1b141f6c99d9",207,"Extremely Positive",2
"1783","5ef0c6b4583f1b141f6c99d9",208,"Extremely Positive",2
"1784","5ef0c6b4583f1b141f6c99d9",209,"Extremely Positive",2
"1785","5ef0c6b4583f1b141f6c99d9",210,"Extremely Positive",2
"1786","5ef0c6b4583f1b141f6c99d9",211,"Neutral",3
"1787","5ef0c6b4583f1b141f6c99d9",212,"Neutral",3
"1788","5ef0c6b4583f1b141f6c99d9",213,"Neutral",2
"1789","5ef0c6b4583f1b141f6c99d9",214,"Neutral",2
"1790","5ef0c6b4583f1b141f6c99d9",215,"Neutral",2
"1791","5ef0c6b4583f1b141f6c99d9",216,"Neutral",2
"1792","5ef0c6b4583f1b141f6c99d9",217,"Neutral",2
"1793","5ef0c6b4583f1b141f6c99d9",218,"Neutral",2
"1794","5ef0c6b4583f1b141f6c99d9",219,"Neutral",2
"1795","5ef0c6b4583f1b141f6c99d9",220,"Neutral",2
"1796","5ef0c6b4583f1b141f6c99d9",221,"Neutral",2
"1797","5ef0c6b4583f1b141f6c99d9",222,"Neutral",2
"1798","5ef0c6b4583f1b141f6c99d9",223,"Neutral",2
"1799","5ef0c6b4583f1b141f6c99d9",224,"Neutral",2
"1800","5ef0c6b4583f1b141f6c99d9",225,"Neutral",2
"1801","5ef25afb8ebcdf0b2b95d9cd",151,"Neutral",2
"1802","5ef25afb8ebcdf0b2b95d9cd",152,"Neutral",2
"1803","5ef25afb8ebcdf0b2b95d9cd",153,"Neutral",2
"1804","5ef25afb8ebcdf0b2b95d9cd",154,"Neutral",2
"1805","5ef25afb8ebcdf0b2b95d9cd",155,"Neutral",2
"1806","5ef25afb8ebcdf0b2b95d9cd",156,"Neutral",2
"1807","5ef25afb8ebcdf0b2b95d9cd",157,"Neutral",2
"1808","5ef25afb8ebcdf0b2b95d9cd",158,"Neutral",2
"1809","5ef25afb8ebcdf0b2b95d9cd",159,"Neutral",2
"1810","5ef25afb8ebcdf0b2b95d9cd",160,"Neutral",2
"1811","5ef25afb8ebcdf0b2b95d9cd",161,"Neutral",2
"1812","5ef25afb8ebcdf0b2b95d9cd",162,"Neutral",2
"1813","5ef25afb8ebcdf0b2b95d9cd",163,"Neutral",2
"1814","5ef25afb8ebcdf0b2b95d9cd",164,"Neutral",2
"1815","5ef25afb8ebcdf0b2b95d9cd",165,"Neutral",2
"1816","5ef25afb8ebcdf0b2b95d9cd",166,"Extremely Positive",2
"1817","5ef25afb8ebcdf0b2b95d9cd",167,"Extremely Positive",2
"1818","5ef25afb8ebcdf0b2b95d9cd",168,"Extremely Positive",2
"1819","5ef25afb8ebcdf0b2b95d9cd",169,"Extremely Positive",2
"1820","5ef25afb8ebcdf0b2b95d9cd",170,"Extremely Positive",2
"1821","5ef25afb8ebcdf0b2b95d9cd",171,"Extremely Positive",2
"1822","5ef25afb8ebcdf0b2b95d9cd",172,"Extremely Positive",2
"1823","5ef25afb8ebcdf0b2b95d9cd",173,"Extremely Positive",2
"1824","5ef25afb8ebcdf0b2b95d9cd",174,"Extremely Positive",2
"1825","5ef25afb8ebcdf0b2b95d9cd",175,"Extremely Positive",2
"1826","5ef25afb8ebcdf0b2b95d9cd",176,"Extremely Positive",2
"1827","5ef25afb8ebcdf0b2b95d9cd",177,"Extremely Positive",2
"1828","5ef25afb8ebcdf0b2b95d9cd",178,"Extremely Positive",2
"1829","5ef25afb8ebcdf0b2b95d9cd",179,"Extremely Positive",2
"1830","5ef25afb8ebcdf0b2b95d9cd",180,"Extremely Positive",2
"1831","5ef25afb8ebcdf0b2b95d9cd",181,"Moderately Positive",2
"1832","5ef25afb8ebcdf0b2b95d9cd",182,"Moderately Positive",3
"1833","5ef25afb8ebcdf0b2b95d9cd",183,"Moderately Positive",1
"1834","5ef25afb8ebcdf0b2b95d9cd",184,"Moderately Positive",2
"1835","5ef25afb8ebcdf0b2b95d9cd",185,"Moderately Positive",2
"1836","5ef25afb8ebcdf0b2b95d9cd",186,"Moderately Positive",2
"1837","5ef25afb8ebcdf0b2b95d9cd",187,"Moderately Positive",2
"1838","5ef25afb8ebcdf0b2b95d9cd",188,"Moderately Positive",2
"1839","5ef25afb8ebcdf0b2b95d9cd",189,"Moderately Positive",2
"1840","5ef25afb8ebcdf0b2b95d9cd",190,"Moderately Positive",2
"1841","5ef25afb8ebcdf0b2b95d9cd",191,"Moderately Positive",2
"1842","5ef25afb8ebcdf0b2b95d9cd",192,"Moderately Positive",2
"1843","5ef25afb8ebcdf0b2b95d9cd",193,"Moderately Positive",2
"1844","5ef25afb8ebcdf0b2b95d9cd",194,"Moderately Positive",2
"1845","5ef25afb8ebcdf0b2b95d9cd",195,"Moderately Positive",2
"1846","5ef25afb8ebcdf0b2b95d9cd",196,"Extremely Negative",3
"1847","5ef25afb8ebcdf0b2b95d9cd",197,"Extremely Negative",1
"1848","5ef25afb8ebcdf0b2b95d9cd",198,"Extremely Negative",2
"1849","5ef25afb8ebcdf0b2b95d9cd",199,"Extremely Negative",2
"1850","5ef25afb8ebcdf0b2b95d9cd",200,"Extremely Negative",2
"1851","5ef25afb8ebcdf0b2b95d9cd",201,"Extremely Negative",2
"1852","5ef25afb8ebcdf0b2b95d9cd",202,"Extremely Negative",2
"1853","5ef25afb8ebcdf0b2b95d9cd",203,"Extremely Negative",2
"1854","5ef25afb8ebcdf0b2b95d9cd",204,"Extremely Negative",2
"1855","5ef25afb8ebcdf0b2b95d9cd",205,"Extremely Negative",2
"1856","5ef25afb8ebcdf0b2b95d9cd",206,"Extremely Negative",2
"1857","5ef25afb8ebcdf0b2b95d9cd",207,"Extremely Negative",2
"1858","5ef25afb8ebcdf0b2b95d9cd",208,"Extremely Negative",2
"1859","5ef25afb8ebcdf0b2b95d9cd",209,"Extremely Negative",2
"1860","5ef25afb8ebcdf0b2b95d9cd",210,"Extremely Negative",2
"1861","5ef25afb8ebcdf0b2b95d9cd",211,"Moderately Negative",2
"1862","5ef25afb8ebcdf0b2b95d9cd",212,"Moderately Negative",2
"1863","5ef25afb8ebcdf0b2b95d9cd",213,"Moderately Negative",2
"1864","5ef25afb8ebcdf0b2b95d9cd",214,"Moderately Negative",2
"1865","5ef25afb8ebcdf0b2b95d9cd",215,"Moderately Negative",2
"1866","5ef25afb8ebcdf0b2b95d9cd",216,"Moderately Negative",2
"1867","5ef25afb8ebcdf0b2b95d9cd",217,"Moderately Negative",2
"1868","5ef25afb8ebcdf0b2b95d9cd",218,"Moderately Negative",2
"1869","5ef25afb8ebcdf0b2b95d9cd",219,"Moderately Negative",2
"1870","5ef25afb8ebcdf0b2b95d9cd",220,"Moderately Negative",2
"1871","5ef25afb8ebcdf0b2b95d9cd",221,"Moderately Negative",2
"1872","5ef25afb8ebcdf0b2b95d9cd",222,"Moderately Negative",2
"1873","5ef25afb8ebcdf0b2b95d9cd",223,"Moderately Negative",2
"1874","5ef25afb8ebcdf0b2b95d9cd",224,"Moderately Negative",2
"1875","5ef25afb8ebcdf0b2b95d9cd",225,"Moderately Negative",2
"1876","5eff6492814d8101d8ca4bcc",151,"Extremely Negative",2
"1877","5eff6492814d8101d8ca4bcc",152,"Extremely Negative",2
"1878","5eff6492814d8101d8ca4bcc",153,"Extremely Negative",2
"1879","5eff6492814d8101d8ca4bcc",154,"Extremely Negative",2
"1880","5eff6492814d8101d8ca4bcc",155,"Extremely Negative",2
"1881","5eff6492814d8101d8ca4bcc",156,"Extremely Negative",2
"1882","5eff6492814d8101d8ca4bcc",157,"Extremely Negative",2
"1883","5eff6492814d8101d8ca4bcc",158,"Extremely Negative",2
"1884","5eff6492814d8101d8ca4bcc",159,"Extremely Negative",2
"1885","5eff6492814d8101d8ca4bcc",160,"Extremely Negative",2
"1886","5eff6492814d8101d8ca4bcc",161,"Extremely Negative",2
"1887","5eff6492814d8101d8ca4bcc",162,"Extremely Negative",2
"1888","5eff6492814d8101d8ca4bcc",163,"Extremely Negative",2
"1889","5eff6492814d8101d8ca4bcc",164,"Extremely Negative",2
"1890","5eff6492814d8101d8ca4bcc",165,"Extremely Negative",2
"1891","5eff6492814d8101d8ca4bcc",166,"Extremely Positive",2
"1892","5eff6492814d8101d8ca4bcc",167,"Extremely Positive",2
"1893","5eff6492814d8101d8ca4bcc",168,"Extremely Positive",2
"1894","5eff6492814d8101d8ca4bcc",169,"Extremely Positive",2
"1895","5eff6492814d8101d8ca4bcc",170,"Extremely Positive",2
"1896","5eff6492814d8101d8ca4bcc",171,"Extremely Positive",2
"1897","5eff6492814d8101d8ca4bcc",172,"Extremely Positive",2
"1898","5eff6492814d8101d8ca4bcc",173,"Extremely Positive",2
"1899","5eff6492814d8101d8ca4bcc",174,"Extremely Positive",2
"1900","5eff6492814d8101d8ca4bcc",175,"Extremely Positive",2
"1901","5eff6492814d8101d8ca4bcc",176,"Extremely Positive",2
"1902","5eff6492814d8101d8ca4bcc",177,"Extremely Positive",2
"1903","5eff6492814d8101d8ca4bcc",178,"Extremely Positive",2
"1904","5eff6492814d8101d8ca4bcc",179,"Extremely Positive",2
"1905","5eff6492814d8101d8ca4bcc",180,"Extremely Positive",2
"1906","5eff6492814d8101d8ca4bcc",181,"Moderately Negative",2
"1907","5eff6492814d8101d8ca4bcc",182,"Moderately Negative",2
"1908","5eff6492814d8101d8ca4bcc",183,"Moderately Negative",2
"1909","5eff6492814d8101d8ca4bcc",184,"Moderately Negative",2
"1910","5eff6492814d8101d8ca4bcc",185,"Moderately Negative",2
"1911","5eff6492814d8101d8ca4bcc",186,"Moderately Negative",2
"1912","5eff6492814d8101d8ca4bcc",187,"Moderately Negative",2
"1913","5eff6492814d8101d8ca4bcc",188,"Moderately Negative",2
"1914","5eff6492814d8101d8ca4bcc",189,"Moderately Negative",2
"1915","5eff6492814d8101d8ca4bcc",190,"Moderately Negative",2
"1916","5eff6492814d8101d8ca4bcc",191,"Moderately Negative",2
"1917","5eff6492814d8101d8ca4bcc",192,"Moderately Negative",2
"1918","5eff6492814d8101d8ca4bcc",193,"Moderately Negative",2
"1919","5eff6492814d8101d8ca4bcc",194,"Moderately Negative",2
"1920","5eff6492814d8101d8ca4bcc",195,"Moderately Negative",2
"1921","5eff6492814d8101d8ca4bcc",196,"Neutral",2
"1922","5eff6492814d8101d8ca4bcc",197,"Neutral",2
"1923","5eff6492814d8101d8ca4bcc",198,"Neutral",2
"1924","5eff6492814d8101d8ca4bcc",199,"Neutral",2
"1925","5eff6492814d8101d8ca4bcc",200,"Neutral",2
"1926","5eff6492814d8101d8ca4bcc",201,"Neutral",2
"1927","5eff6492814d8101d8ca4bcc",202,"Neutral",2
"1928","5eff6492814d8101d8ca4bcc",203,"Neutral",2
"1929","5eff6492814d8101d8ca4bcc",204,"Neutral",2
"1930","5eff6492814d8101d8ca4bcc",205,"Neutral",2
"1931","5eff6492814d8101d8ca4bcc",206,"Neutral",2
"1932","5eff6492814d8101d8ca4bcc",207,"Neutral",2
"1933","5eff6492814d8101d8ca4bcc",208,"Neutral",2
"1934","5eff6492814d8101d8ca4bcc",209,"Neutral",2
"1935","5eff6492814d8101d8ca4bcc",210,"Neutral",2
"1936","5eff6492814d8101d8ca4bcc",211,"Moderately Positive",2
"1937","5eff6492814d8101d8ca4bcc",212,"Moderately Positive",2
"1938","5eff6492814d8101d8ca4bcc",213,"Moderately Positive",2
"1939","5eff6492814d8101d8ca4bcc",214,"Moderately Positive",2
"1940","5eff6492814d8101d8ca4bcc",215,"Moderately Positive",2
"1941","5eff6492814d8101d8ca4bcc",216,"Moderately Positive",2
"1942","5eff6492814d8101d8ca4bcc",217,"Moderately Positive",2
